Dealer,Company,FEIN,DNI,Peripherals,Service Name,Owner,Unit ID,Unit,Unit Type,Carrier,Monthly Fee,Billing Group,Billing Period,Last Srv Paid Until,Service Paid Until,Serial #,Phone Number,Sim Number,IMEI,Bill To,Status,Last Event,Assigned To Company,Last Event Date,Last Contact On,Last Event Address
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,14ZA,14ZA,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:59:29 AM,10/9/2024 8:59:29 AM,S2-M007693-14ZA,9103592006,57101602709243318,868574042877816,,Active,Parked,9/4/2024 7:59:29 AM,9/5/2024 8:38:14 AM,9/5/2024 8:38:38 AM,"Av 3a 23dn-52, Cali, Valle Cauca, COLOMBIA"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,14ZB,14ZB,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:57:16 AM,10/9/2024 8:57:16 AM,S2-M007693-14ZB,9103551097,57101602709243319,868574042912266,,Active,Parked,9/4/2024 7:57:16 AM,9/5/2024 8:38:15 AM,9/5/2024 8:38:40 AM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,14ZD,14ZD,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 9:01:22 AM,10/9/2024 9:01:22 AM,S2-M007693-14ZD,9103593268,57101602709243321,868574042907910,,Active,Parked,9/4/2024 8:01:22 AM,9/5/2024 8:38:16 AM,9/5/2024 8:38:43 AM,"Cl23bn 3a-62, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,14ZH,14ZH,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 9:01:04 AM,10/9/2024 9:01:04 AM,S2-M007693-14ZH,9103391539,57101602709243325,868574042900691,,Active,Parked,9/4/2024 8:01:04 AM,9/5/2024 8:45:55 AM,9/5/2024 8:46:14 AM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,14ZJ,14ZJ,Queclink GV55W,Claro CO,0,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,S2-M007693-14ZJ,9103421164,868574042901038,868574042901038,,Active,Parked,9/4/2024 8:00:11 AM,9/6/2024 10:19:21 AM,9/6/2024 10:19:56 AM,"Kr4c 34-70, Cali, Valle Cauca"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,14ZP,14ZP,Queclink GV55W,Claro CO,0,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,S2-M007693-14ZP,9103438565,57101602604287871,868574042896238,,Active,Parked,9/4/2024 7:57:16 AM,9/6/2024 9:39:32 AM,9/6/2024 9:40:05 AM,"Kr4c 34-71, Cali, Valle Cauca"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,1532,1532,GenX 656BV,Claro CO,0,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,000036304982,3401,8957123111,357520075484523,,Active,Idle - Stop,9/4/2024 7:59:27 AM,10/1/2024 2:59:36 PM,10/1/2024 2:59:57 PM,"Av De Las Amã‰ricas-73, Bogota, Cundinamarca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,154E,154E,Queclink GV55W,Claro CO,0,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,S2-M007693-154E,9103548661,57101602604287896,868574042868591,,Active,Parked,9/4/2024 8:01:04 AM,9/6/2024 11:03:01 AM,9/6/2024 11:03:09 AM,"Cl34 4-80, Cali, Valle Cauca"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,1557,1557,Queclink GV55W,Claro CO,0,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,S2-M007693-1557,9104044107,57101602604287906,868574042890041,,Active,Parked,9/4/2024 8:00:11 AM,9/6/2024 11:03:03 AM,9/6/2024 11:03:33 AM,"Kr4c 34-71, Cali, Valle Cauca"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15A3,15A3,GenX 656BV,Claro CO,0,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,000003934702,3394941,8957101502308897520,353816054365681,,Active,Power Restored,9/4/2024 7:57:17 AM,11/13/2024 12:49:32 PM,11/13/2024 12:50:16 PM,"km 2 via chimita, Bucaramanga, Santander, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15A4,15A4,Queclink GV55W,Claro CO,0,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,S2-M007693-15A4,9103436064,57101602604287880,868574042911128,,Active,Parked,9/4/2024 8:00:09 AM,9/6/2024 12:10:36 PM,9/6/2024 12:11:15 PM,"Kr4c 34-56, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15BD,15BD,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:57:15 AM,10/9/2024 8:57:15 AM,S2-M007693-15BD,9103442350,57101602307593331,868574042870258,,Active,Parked,9/4/2024 7:57:15 AM,9/16/2024 10:18:34 AM,9/16/2024 10:18:57 AM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15CF,15CF,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 9:01:05 AM,10/9/2024 9:01:05 AM,S2-M007693-15CF,9103417434,57101602709643474,868574042847835,,Active,Parked,9/4/2024 8:01:05 AM,9/13/2024 6:34:57 PM,9/13/2024 6:35:20 PM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15CS,15CS,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:59:28 AM,10/9/2024 8:59:28 AM,S2-M007693-15CS,9104042817,57101602709643166,868574042864814,,Active,Parked,9/4/2024 7:59:28 AM,9/16/2024 10:46:31 AM,9/16/2024 10:47:01 AM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15CV,15CV,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 9:01:05 AM,10/9/2024 9:01:05 AM,S2-M007693-15CV,9104042872,57101602709643163,868574042870910,,Active,Parked,9/4/2024 8:01:05 AM,9/17/2024 6:06:46 PM,9/17/2024 6:07:11 PM,"Av 3a 23bn-46, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15EM,15EM,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 9:00:12 AM,10/9/2024 9:00:12 AM,S2-M007693-15EM,9103421169,57101602307593733,868574042864913,,Active,Parked,9/4/2024 8:00:12 AM,9/19/2024 12:21:23 PM,9/19/2024 12:21:54 PM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15ES,15ES,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:57:17 AM,10/9/2024 8:57:17 AM,S2-M007693-15ES,9104045380,57101602307593739,868574042884887,,Active,Parked,9/4/2024 7:57:17 AM,9/19/2024 12:21:14 PM,9/19/2024 12:21:34 PM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15F8,15F8,GenX 651B,Claro CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,000034402888,9103407495,57101101411228506,353161071485729,,Active,Parked,9/4/2024 7:57:17 AM,11/14/2024 3:24:50 PM,11/14/2024 3:25:16 PM,"Av 29-51, Dos Quebradas, Risaralda, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15FB,15FB,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:58:34 AM,10/9/2024 8:58:34 AM,S2-M007693-15FB,9103448554,57101602307593759,868574042905328,,Active,Parked,9/4/2024 7:58:34 AM,9/19/2024 12:24:53 PM,9/19/2024 12:25:32 PM,"Av 3a 23bn-75, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15FD,15FD,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,S2-M007693-15FD,9103399979,57101602307593760,868574042930722,,Active,Parked,9/4/2024 7:59:28 AM,9/19/2024 12:24:50 PM,9/19/2024 12:25:06 PM,"Av 3a 23bn-46, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15FE,15FE,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 9:01:22 AM,10/9/2024 9:01:22 AM,S2-M007693-15FE,9103411166,57101602307593761,868574042916093,,Active,Parked,9/4/2024 8:01:22 AM,9/19/2024 12:24:50 PM,9/19/2024 12:25:01 PM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15GT,15GT,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/9/2024 12:00:00 AM,4764428320,345901009665734,8934075100258342369,354514102549351,,Active,Parked,9/4/2024 8:01:23 AM,11/6/2024 6:40:13 PM,11/6/2024 6:40:45 PM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15GU,15GU,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,4764428396,9101175813,8957123112215380815,354514102545292,,Active,Drive,9/4/2024 8:00:12 AM,11/8/2024 5:52:59 PM,11/8/2024 5:53:15 PM,"Cl15 22-76, Yumbo, Valle Cauca"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15GV,15GV,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,4764428431,345901012288937,8934071100300293630,354514102409275,,Active,Parked,9/4/2024 8:01:06 AM,10/29/2024 1:55:37 PM,10/29/2024 1:56:09 PM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15GW,15GW,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,4764428517,9101265509,8957123112215380831,354514102532076,,Active,Parked,9/4/2024 7:59:27 AM,9/27/2024 12:44:59 AM,9/27/2024 12:45:25 AM,"Cl23bn 3a-62, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15GX,15GX,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/9/2024 12:00:00 AM,4764428609,345901012291056,8934071100300293697,354514102530690,,Active,Parked,9/4/2024 8:00:14 AM,11/6/2024 6:42:24 PM,11/6/2024 6:42:51 PM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15GY,15GY,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/10/2024 8:57:16 AM,10/9/2024 8:57:16 AM,4764428717,9101357549,8957123112215380856,354514102406719,,Active,Travel Stop,9/4/2024 7:57:16 AM,10/31/2024 5:08:37 PM,10/31/2024 5:08:50 PM,"Avenida 4 Norte #23c Norte-2 a 23c Norte-72, Cali, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15H0,15H0,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/9/2024 12:00:00 AM,4764429082,345901012290304,8934071100300293663,354514102534965,,Active,Parked,9/4/2024 7:57:17 AM,11/6/2024 8:29:40 PM,11/6/2024 8:30:08 PM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15H1,15H1,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,4764428380,9101373165,8957123112215381219,354514102370865,,Active,Parked,9/4/2024 8:00:10 AM,11/14/2024 11:35:04 AM,11/14/2024 11:35:32 AM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15H2,15H2,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,4764428670,9101158909,8957123112215381235,354514102530468,,Active,Parked,9/4/2024 7:57:16 AM,11/14/2024 12:42:20 PM,11/14/2024 12:42:38 PM,"Cl23bn 3a-62, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15H3,15H3,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,4764428498,9101267661,8957123112215381201,354514102544816,,Active,Parked,9/4/2024 7:58:34 AM,11/14/2024 12:21:17 PM,11/14/2024 12:21:35 PM,"Cl23bn 3a-62, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15H4,15H4,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/9/2024 12:00:00 AM,4764428323,9101172549,8957123112102785290,354514102392083,,Active,Parked,9/4/2024 8:01:23 AM,11/8/2024 6:03:20 PM,11/8/2024 6:03:51 PM,"Cl. 15 #22207, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15H5,15H5,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/10/2024 8:59:29 AM,10/9/2024 8:59:29 AM,4764428629,9101283084,8957123112215380922,354514102530732,,Active,Parked,9/4/2024 7:59:29 AM,11/8/2024 10:04:35 PM,11/8/2024 10:05:14 PM,"Cl15 23, Yumbo, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15H6,15H6,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,4764428961,9101359480,8957123112215381243,354514102538545,,Active,Parked,9/4/2024 8:01:22 AM,11/14/2024 12:01:00 PM,11/14/2024 12:01:20 PM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15H7,15H7,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,4764428592,9101338790,8957123112215381292,354514102362367,,Active,Parked,9/4/2024 7:59:28 AM,11/14/2024 12:32:57 PM,11/14/2024 12:33:27 PM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15H8,15H8,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,4764428809,9101327318,8957123112215381227,354514102533496,,Active,Parked,9/4/2024 8:01:05 AM,11/14/2024 12:16:30 PM,11/14/2024 12:16:53 PM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15H9,15H9,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,29.99,,Mensual,9/10/2024 9:01:23 AM,10/9/2024 9:01:23 AM,4764428657,9101279498,8957123112215380971,354514102540228,,Active,,9/4/2024 8:01:23 AM,1/1/1900 12:00:00 AM,9/16/2024 12:29:58 PM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HA,15HA,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,4764383661,9101411585,8957123112215162999,358077093306849,,Active,Parked,9/4/2024 8:00:12 AM,11/2/2024 2:57:08 AM,11/2/2024 2:57:19 AM,"Cl. 54b #30b-2 a 30b-142, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Renting,15HD,15HD,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,1363188903,9101164003,8957123112215168145,352556102756884,,Active,Parked,9/4/2024 8:01:03 AM,11/5/2024 9:24:07 AM,11/5/2024 9:24:17 AM,"Av. 4 Nte. #23c Norte-2 a 23c Norte-72, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HE,15HE,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:57:16 AM,10/9/2024 8:57:16 AM,S2-M007693-15HE,9103593229,57101602308331449,868574042728282,,Active,Parked,9/4/2024 7:57:16 AM,9/27/2024 10:59:45 AM,9/27/2024 11:00:04 AM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HF,15HF,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:58:33 AM,10/9/2024 8:58:33 AM,S2-M007693-15HF,9103592034,57101602308331424,868574042741533,,Active,Parked,9/4/2024 7:58:33 AM,9/27/2024 10:59:44 AM,9/27/2024 11:00:13 AM,"Avenida 4 Norte #23c Norte-2 a 23c Norte-72, Cali, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HG,15HG,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/3/2024 12:00:00 AM,1363113183,3454787,895710160210907254,358077091710679,,Active,Parked,9/4/2024 7:58:33 AM,11/12/2024 10:33:39 AM,11/12/2024 10:34:07 AM,"Av Via 40 67, Barranquilla, Atlantico, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HH,15HH,GenX 656BV,Claro CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/9/2024 12:00:00 AM,000034703882,3398724,57101101510434083,357520070946211,,Active,Parked,9/4/2024 8:00:10 AM,11/7/2024 10:54:38 AM,11/7/2024 10:55:21 AM,"Kr5 27-60, Yopal, Casanare, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HI,15HI,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:57:16 AM,10/9/2024 8:57:16 AM,S2-M007693-15HI,9103592043,57101602308331433,868574042750955,,Active,Parked,9/4/2024 7:57:16 AM,9/27/2024 11:16:32 AM,9/27/2024 11:17:12 AM,"Av. 4 Nte. #23c Norte-2 a 23c Norte-72, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HJ,15HJ,GenX 656BV,Claro CO,29.99,,Mensual,9/4/2024 12:00:00 AM,10/9/2024 12:00:00 AM,000034703885,3424948,57101101510434079,357520070951518,,Active,Idle - Stop,9/4/2024 7:58:34 AM,11/7/2024 3:00:23 PM,11/7/2024 3:00:37 PM,"Cl. 21 #17-3 a 17-161, Valledupar, Cesar, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HK,15HK,GenX 656BV,Claro CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,000034745661,9103449840,57101502006086486,357520078703689,,Active,Ignition ON,9/4/2024 8:01:23 AM,10/29/2024 2:19:19 PM,10/29/2024 2:19:47 PM,"Kr70 1-62, Medellin, Antioquia, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HL,15HL,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:59:29 AM,10/9/2024 8:59:29 AM,S2-M007693-15HL,9103592033,57101602308331423,868574042748355,,Active,Ping,9/4/2024 7:59:29 AM,9/27/2024 11:16:57 AM,9/27/2024 11:17:09 AM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15HU,15HU,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:57:16 AM,10/9/2024 8:57:16 AM,S2-M007693-15HU,9103382731,57101602307593396,868574042920095,,Active,Parked,9/4/2024 7:57:16 AM,10/10/2024 10:03:10 AM,10/10/2024 10:03:39 AM,"Cl. 23d Nte. #4N-21, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15I0,15I0,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 12:00:00 AM,10/9/2024 12:00:00 AM,S2-M007693-15I0,9104046610,57101602709243335,868574042931449,,Active,Parked,9/4/2024 8:01:23 AM,10/10/2024 10:03:10 AM,10/10/2024 10:03:37 AM,"Av 3a 23bn-50, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15IH,15IH,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:59:29 AM,10/9/2024 8:59:29 AM,S2-M007693-15IH,9103452300,57101602709243352,868574042907829,,Active,Parked,9/4/2024 7:59:29 AM,10/4/2024 10:56:28 AM,10/4/2024 10:56:54 AM,"Cl23bn 3a-62, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15IN,15IN,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 9:01:06 AM,10/9/2024 9:01:06 AM,S2-M007693-15IN,9103981959,57101602709243358,868574042930771,,Active,Parked,9/4/2024 8:01:06 AM,10/3/2024 2:19:25 PM,10/3/2024 2:20:03 PM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15IO,15IO,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:59:27 AM,10/9/2024 8:59:27 AM,S2-M007693-15IO,9103447281,57101602709243359,868574042914692,,Active,Parked,9/4/2024 7:59:27 AM,10/3/2024 2:19:24 PM,10/3/2024 2:19:42 PM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15IR,15IR,Queclink GV55W,Claro CO,29.99,,Mensual,9/10/2024 8:58:34 AM,10/9/2024 8:58:34 AM,S2-M007693-15IR,9103433601,57101602709243362,868574042930094,,Active,Parked,9/4/2024 7:58:34 AM,10/3/2024 2:19:41 PM,10/3/2024 2:20:11 PM,"Cl23bn 3a-62, Cali, Valle Cauca, Colombia"
