,Unit,Unit ID,Unit Type,IMEI
3064,6B301GML,11CX,VidFleet 4K,6B301GML
3065,12ER,12ER,GenX 651B,357520073108306
3066,12ET,12ET,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,352556102758401
3067,12EU,12EU,GenX 653B IA 5B,353816054975570
3068,12EV,12EV,GenX 651B,353816054319571
3069,12EW,12EW,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,358077092110671
3070,12EX,12EX,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,358014098053647
3071,12EZ,12EZ,GenX 656BV,353816052443225
3072,12F0,12F0,GenX 656BV,357520074882057
3073,12F2,12F2,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,355544064811126
3074,12FJ,12FJ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,359369091024576
3075,12FM,12FM,Queclink GV55W,868574042778048
3076,12FN,12FN,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102049876
3077,12FS,12FS,Queclink GV55W,868574042726815
3078,12FV,12FV,Queclink GV55W,868574042741996
3079,12G9,12G9,GenX 5P,358014097913916
3080,12GO,12GO,Queclink GV55W,357041069235565
3081,12H2,12H2,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102531359
3082,12H9,12H9,GenX 656BV,357520074992864
3083,12HA,12HA,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101198416
3084,12HB,12HB,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,359369091279766
3085,12HH,12HH,GenX 5P,358014097761190
3086,12HJ,12HJ,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,358077093130934
3087,12IC,12IC,Queclink GV55W,868574042701297
3088,12IW,12IW,Queclink GV55W,868574042712971
3089,12J3,12J3,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102538859
3090,12J4,12J4,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102751521
3091,12J5,12J5,GenX 651B,354725060627316
3092,12J6,12J6,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102097750
3093,12J7,12J7,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101452920
3094,12J8,12J8,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101454512
3095,12J9,12J9,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,354514101454702
3096,12JA,12JA,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101461939
3097,12JB,12JB,Topfly PioneerX,869487060376364
3098,12JC,12JC,GenX 656BV,357520074830718
3099,12JE,12JE,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102951048
3100,12JF,12JF,GenX Super 5,357852031171880
3101,12JH,12JH,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101453001
3102,12JI,12JI,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102809998
3103,12JK,12JK,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102175788
3104,12JL,12JL,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101455428
3105,12JM,12JM,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101452813
3106,12JN,12JN,GenX 656BV,359394052422445
3107,12JO,12JO,CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000,357041060756684
3108,12JP,12JP,Queclink GV55W,868574042891833
3109,12JQ,12JQ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101466920
3110,12JR,12JR,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,357041066463806
3111,12JU,12JU,Queclink GV55W,000004522
3112,12KC,12KC,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102789828
3113,12KD,12KD,GenX 653B IA 2B,353161073179049
3114,12KE,12KE,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,358077092414644
3115,12KF,12KF,GenX 5P,358014097727209
3116,12KH,12KH,GenX 5P,358014097773435
3117,12KI,12KI,Queclink GV55W,868574042927488
3118,12KJ,12KJ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102915522
3119,12KL,12KL,GenX 5P,354725061670109
3120,12KM,12KM,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,359369090070588
3121,12KT,12KT,GenX 5P,357520075651170
3122,12KU,12KU,Queclink GV55W,868574042046727
3123,12KW,12KW,Queclink GV55W,868574042038617
3124,12KZ,12KZ,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,358077091895884
3125,12L0,12L0,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102172785
3126,12L1,12L1,Queclink GV55W,868574041971784
3127,12L2,12L2,Queclink GV55W,868574041930624
3128,12L3,12L3,GenX 656BV,359394056067220
3129,12L4,12L4,Queclink GV55W,868574041318572
3130,12L5,12L5,Queclink GV55W,868574042021852
3131,12L9,12L9,Queclink GV55W,8685740425
3132,12MJ,12MJ,Queclink GV55W,359394053116582
3133,12MU,12MU,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102543776
3134,12MW,12MW,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534213
3135,12N3,12N3,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534247
3136,12N8,12N8,GenX 656BV,357520077629042
3137,12NC,12NC,GenX 5P,357520077970883
3138,12NF,12NF,GenX 656BV,359394056114816
3139,12NI,12NI,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102014946
3140,12NJ,12NJ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102530757
3141,12NL,12NL,GenX 656BV,357520078604762
3142,12NM,12NM,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102543768
3143,12NP,12NP,GenX 651B,357520074902970
3144,12NQ,12NQ,Queclink GV55W,358014097810393
3145,12NR,12NR,GenX 651B,358887092043627
3146,12NS,12NS,GenX 656BV,357520074946266
3147,12NX,12NX,GenX 656BV,359315072170599
3148,12O0,12O0,GenX 656B,357852038214915
3149,12O1,12O1,GenX Super 5,357520074900529
3150,12O2,12O2,GenX 5P,357520074268489
3151,12OV,12OV,GenX 5P,358887091913457
3152,12OW,12OW,Queclink GV55W,352556102917601
3153,12PI,12PI,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,357041062926228
3154,12PJ,12PJ,GenX Super 5,357520079452526
3155,12PK,12PK,GenX 656BV,357520070922154
3156,12PN,12PN,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102546332
3157,12PO,12PO,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102343110
3158,12PR,12PR,Queclink GV55W,868574042783972
3159,12QS,12QS,Queclink GV55W,868574042794417
3160,12QW,12QW,CalAmp 1175 - 3G - LMU11H270-G1000,359394050134430
3161,12RQ,12RQ,Queclink GV55W,868574042784210
3162,13E1,13E1,Queclink GV55W,868574042845342
3163,13EN,13EN,Queclink GV55W,868574042783816n
3164,13EX,13EX,Queclink GV55W,868574042783964
3165,13F5,13F5,Queclink GV55W,868574042658869
3166,13G4,13G4,Queclink GV55W,868574042790373
3167,13GS,13GS,Queclink GV55W,868574042786223
3168,13H4,13H4,Queclink GV55W,868574042785936
3169,13H6,13H6,Queclink GV55W,868574042785035
3170,13HX,13HX,Queclink GV55W,868574042782750
3171,13IB,13IB,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102804387
3172,13IJ,13IJ,Queclink GV55W,868574042787908
3173,13J2,13J2,Queclink GV55W,868574042793781
3174,13JR,13JR,GenX 5P,358014098442238
3175,13OJ,13OJ,Queclink GV55W,868574042912282
3176,13OP,13OP,Queclink GV55W,868574042917588
3177,13OY,13OY,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,357041069293390
3178,13P5,13P5,Queclink GV55W,868574042785902
3179,13PQ,13PQ,Queclink GV55W,868574042785738
3180,6B301AGK,13TF,VidFleet 4K,6B301AGK
3181,6B301AEQ,13TN,VidFleet 4K,6B301AEQ
3182,6B301A91,13TP,VidFleet 4K,6B301A91
3183,6B301B1P,13TX,VidFleet 4K,6B301B1P
3184,6B301ATJ,13U7,VidFleet 4K,6B301ATJ
3185,NY0-720 VIDFLEET,144I,VidFleet 4K,6B301GPL
3186,6B301AVZ,145M,VidFleet 4K,6B301AVZ
3187,6B301A6B,145O,VidFleet 4K,6B301A6B
3188,6B301B3Q,147L,VidFleet 4K,6B301B3Q
3189,6B301GQ2,147V,VidFleet 4K,6B301GQ2
3190,6B301AKJ,14AA,VidFleet 4K,6B301AKJ
3191,6B301GR3,14AH,VidFleet 4K,6B301GR3
3192,6B301GH3,14B7,VidFleet 4K,6B301GH3
3193,6B301AYB,14B8,VidFleet 4K,6B301AYB
3194,6B301AYV,14BH,VidFleet 4K,6B301AYV
3195,14E9,14E9,Queclink GV55W,868574042788682
3196,14EB,14EB,Queclink GV55W,868574042882881
3197,14ET,14ET,Queclink GV55W,868574042785217
3198,14FF,14FF,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101231902
3199,14FL,14FL,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101203984
3200,14FN,14FN,GenX 656BV,358887092048451
3201,14FP,14FP,GenX 656B,357520074946241
3202,14FQ,14FQ,GenX 656B,357520074862596
3203,14FR,14FR,GenX 656BV,358887092057460
3204,14FS,14FS,GenX 651B,357520074865490
3205,14FT,14FT,GenX 6 - HSPA - Int. Ant 2B,357520070702531
3206,14FU,14FU,GenX Super 5,357520078637390
3207,14FV,14FV,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,357520074864519
3208,14FW,14FW,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,358887091943264
3209,14FX,14FX,GenX 656BV,357520074895539
3210,14FY,14FY,GenX 656BV,357520074282407
3211,14GI,14GI,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101199521
3212,14GJ,14GJ,GenX 656BV,357852031194478
3213,14GQ,14GQ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102919920
3214,14GS,14GS,GenX 6 - HSPA EA 5B,357520072845643
3215,14HV,14HV,Queclink GV55W,868574042882170
3216,14IQ,14IQ,Queclink GV55W,868574042846233
3217,14J6,14J6,Queclink GV55W,868574042896170
3218,14JF,14JF,Queclink GV55W,868574042892021
3219,14JI,14JI,Queclink GV55W,868574042882857
3220,14K2,14K2,GenX 656BV,358887091927820
3221,14K4,14K4,CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01,357041064616678
3222,14K6,14K6,GenX 5P,358014097801012
3223,14K7,14K7,Queclink GV55W,868574042406939
3224,14K8,14K8,Queclink GL 200,860599003924438
3225,14K9,14K9,Queclink GV55W,868574042406749
3226,14KA,14KA,GenX 3 - HSPA - Int. Ant,358014097914443
3227,14KV,14KV,Queclink GV55W,868574042882113
3228,w03,14L5,CalAmp 2630 - 3G - LMU2631H-H000-G1000,351628096940641
3229,14L8,14L8,CalAmp 2630 - 3G - LMU2631H-H000-G1000,351628098667291
3230,14L9,14L9,Queclink GV55W,868574041316451
3231,14LB,14LB,Queclink GV55W,868574042409651
3232,14LC,14LC,Queclink GV55W,868574041278057
3233,14LO,14LO,Queclink GL 300W,862369031514595
3234,14LV,14LV,Queclink GL 300W,862369031514470
3235,14MD,14MD,Queclink GV55W,868574042884333
3236,14MO,14MO,Queclink GV55W,868574042863337
3237,14MY,14MY,Queclink GV55W,868574042891957
3238,14N4,14N4,Queclink GV55W,868574042907175
3239,14NK,14NK,Queclink GV55W,868574042891791
3240,14NV,14NV,Queclink GV55W,868574042918875
3241,14O2,14O2,Queclink GV55W,868574042838784
3242,14OA,14OA,Queclink GV55W,868574042876925
3243,14OG,14OG,Queclink GV55W,868574041328928
3244,14OH,14OH,Queclink GV55W,868574042600341
3245,14OI,14OI,GenX 656BV,357520078582315
3246,14OJ,14OJ,GenX 5P,357852038627421
3247,14OK,14OK,Queclink GV55W,868574041225454
3248,14OM,14OM,GenX 656BV,357852031511663
3249,14ON,14ON,GenX Super 5,357520074285293
3250,14OO,14OO,GenX Super 5,357520078628530
3251,14OR,14OR,Queclink GV55W,868574042895701
3252,14OS,14OS,Queclink GV55W,868574042896071
3253,14OV,14OV,Queclink GV55W,868574042889266
3254,14OX,14OX,Queclink GV55W,868574042877428
3255,14P0,14P0,Queclink GV55W,868574042911938
3256,14P1,14P1,Queclink GV55W,868574042875034
3257,14PO,14PO,GenX 5P,358014097913049
3258,14PR,14PR,Queclink GV55W,868574042921606
3259,14PS,14PS,Queclink GV55W,868574042896527
3260,14Q0,14Q0,Queclink GV55W,868574042909189
3261,14Q5,14Q5,Queclink GV55W,868574042905542
3262,14Z9,14Z9,Queclink GV55W,868574042904040
3263,14ZA,14ZA,Queclink GV55W,868574042877816
3264,14ZB,14ZB,Queclink GV55W,868574042912266
3265,14ZD,14ZD,Queclink GV55W,868574042907910
3266,14ZJ,14ZJ,Queclink GV55W,868574042901038
3267,14ZP,14ZP,Queclink GV55W,868574042896238
3268,1532,1532,GenX 656BV,357520075484523
3269,154E,154E,Queclink GV55W,868574042868591
3270,1557,1557,Queclink GV55W,868574042890041
3271,15A3,15A3,GenX 656BV,353816054365681
3272,15A4,15A4,Queclink GV55W,868574042911128
3273,15CS,15CS,Queclink GV55W,868574042864814
3274,15CV,15CV,Queclink GV55W,868574042870910
3275,15EM,15EM,Queclink GV55W,868574042864913
3276,15ES,15ES,Queclink GV55W,868574042884887
3277,15F8,15F8,GenX 651B,353161071485729
3278,15FB,15FB,Queclink GV55W,868574042905328
3279,15FD,15FD,Queclink GV55W,868574042930722
3280,15FE,15FE,Queclink GV55W,868574042916093
3281,15GT,15GT,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102549351
3282,15GV,15GV,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102409275
3283,15GW,15GW,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102532076
3284,15GX,15GX,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102530690
3285,15GY,15GY,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102406719
3286,15H0,15H0,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534965
3287,15H1,15H1,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102370865
3288,15H2,15H2,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101216796
3289,15H6,15H6,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102538545
3290,15H7,15H7,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102362367
3291,15H8,15H8,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102533496
3292,15H9,15H9,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102540228
3293,15HA,15HA,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093306849
3294,15HD,15HD,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102756884
3295,15HE,15HE,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,359369091166476
3296,15HF,15HF,Queclink GV55W,868574042741533
3297,15HG,15HG,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,358077091710679
3298,15HH,15HH,GenX 656BV,357520070946211
3299,15HI,15HI,Queclink GV55W,868574042750955
3300,15HJ,15HJ,GenX 656BV,357520070951518
3301,15HK,15HK,GenX 656BV,357520078703689
3302,15HL,15HL,Queclink GV55W,868574042748355
3303,15I0,15I0,Queclink GV55W,868574042931449
3304,15IN,15IN,Queclink GV55W,868574042930771
3305,15IO,15IO,Queclink GV55W,868574042914692
3306,15IR,15IR,Queclink GV55W,868574042930094
3307,15IT,15IT,GenX 656BV,357520072039668
3308,15IU,15IU,GenX 656BV,357520074941804
3309,15J7,15J7,Queclink GV55W,868574042784475
3310,S2-M007693-15JD,15JD,Queclink GV55W,868574042895461
3311,15JF,15JF,Queclink GV55W,868574042924071
3312,15JG,15JG,Queclink GV55W,868574042913686
3313,15JP,15JP,Queclink GV55W,868574042845169
3314,15JR,15JR,Queclink GV55W,868574042846779
3315,15JS,15JS,Queclink GV55W,868574042923800
3316,15JV,15JV,Queclink GV55W,868574042904107
3317,15JX,15JX,Queclink GV55W,868574042926951
3318,15JY,15JY,Queclink GV55W,868574042893631
3319,15JZ,15JZ,Queclink GV55W,868574042927850
3320,15K0,15K0,Queclink GV55W,868574042923255
3321,15K1,15K1,Queclink GV55W,868574042895438
3322,15K2,15K2,Queclink GV55W,868574042922877
3323,15K4,15K4,Queclink GV55W,868574042922109
3324,15K5,15K5,Queclink GV55W,868574042925680
3325,15K7,15K7,Queclink GV55W,868574042911409
3326,15K8,15K8,Queclink GV55W,868574042911151
3327,15KB,15KB,Queclink GV55W,868574042916606
3328,15KI,15KI,GenX 656B,357520070942830
3329,15KK,15KK,GenX 5P,358014094640066
3330,15KP,15KP,Queclink GV55W,868574042927827
3331,15KT,15KT,Queclink GV55W,868574042905203
3332,15LB,15LB,Queclink GV55W,868574042747142
3333,15LC,15LC,Queclink GV55W,868574042409859
3334,15LD,15LD,Queclink GV55W,868574042784202
3335,15LE,15LE,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102952640
3336,15LF,15LF,Queclink GV55W,868574042441712
3337,15LG,15LG,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,354514101470286
3338,15LH,15LH,Queclink GV55W,868574042921085
3339,15LR,15LR,Queclink GV55W,868574042924105
3340,15LS,15LS,GenX 3 - HSPA - Int. Ant,358014097914617
3341,15LT,15LT,Queclink GV55W,868574042854369
3342,15LW,15LW,Queclink GV55W,868574042891478
3343,15LY,15LY,Queclink GV55W,868574042396403
3344,15M2,15M2,Queclink GV55W,868574042921457
3345,XLM802,15M3,Queclink GV55W,868574042930896
3346,UAR494,15M5,Queclink GV55W,868574042931605
3347,15MB,15MB,Queclink GV55W,868574042924170
3348,15MC,15MC,Queclink GV55W,868574042922166
3349,15MD,15MD,GenX 5P,358014097866460
3350,15ME,15ME,Queclink GV55W,868574042930656
3351,15MF,15MF,Queclink GV55W,868574042903794
3352,15MG,15MG,Queclink GV55W,868574042930649
3353,15MI,15MI,Queclink GV55W,868574042904974
3354,15MK,15MK,GenX 5P,358014097926223
3355,15MQ,15MQ,GenX 5P,358014097761356
3356,15MR,15MR,Queclink GV55W,868574042893896
3357,15MV,15MV,Queclink GV55W,868574042906722
3358,15MW,15MW,Queclink GV55W,868574042903232
3359,15N5,15N5,GenX 5P,358014098166837
3360,15NC,15NC,GenX 656BV,359394056261674
3361,15ND,15ND,Queclink GV55W,868574042914627
3362,15NF,15NF,GenX 656BV,359316074392835
3363,15NO,15NO,Queclink GV55W,868574042930201
3364,15NQ,15NQ,Queclink GV55W,868574042920525
3365,15NS,15NS,Queclink GV55W,868574042930698
3366,15NU,15NU,Queclink GV55W,868574042909072
3367,15NV,15NV,Queclink GV55W,868574042908876
3368,15NW,15NW,Queclink GV55W,868574042891569
3369,15NX,15NX,GenX 656B,359394056091097
3370,15NZ,15NZ,GenX 651B,353816055123998
3371,15O2,15O2,GenX 656BV,357520070947698
3372,15O5,15O5,Queclink GV55W,868574042920301
3373,15O9,15O9,Queclink GV55W,68574042396403
3374,15OB,15OB,Queclink GV55W,868574042893490
3375,15OJ,15OJ,Queclink GV55W,868574042905211
3376,15OP,15OP,Queclink GV55W,868574042907480
3377,15OR,15OR,Queclink GV55W,868574042920277
3378,15OS,15OS,Queclink GV55W,868574042928270
3379,15OW,15OW,Queclink GV55W,868574042925698
3380,15P0,15P0,Queclink GV55W,868574042918529
3381,15P3,15P3,Queclink GV55W,868574042920509
3382,15P6,15P6,Queclink GV55W,868574042914940
3383,15P9,15P9,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,357041069218009
3384,15PA,15PA,Queclink GV55W,868574042910641
3385,15PC,15PC,Queclink GV55W,868574042904024
3386,15PD,15PD,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102718439
3387,15UO,15UO,Queclink GV55W,868574042911193
3388,15UY,15UY,Queclink GV55W,868574042847066
3389,15VE,15VE,Queclink GV55W,868574042865621
3390,15WG,15WG,Queclink GV55W,868574042873799
3391,15X6,15X6,Queclink GV55W,868574042866454
3392,15XM,15XM,Queclink GV55W,868574042847751
3393,15Y2,15Y2,Queclink GV55W,868574042844626
3394,15Y8,15Y8,Queclink GV55W,868574042918594
3395,15YI,15YI,Queclink GV55W,868574042837208
3396,15YT,15YT,Queclink GV55W,868574042851241
3397,15ZM,15ZM,Queclink GV55W,
3398,15ZW,15ZW,Queclink GV55W,868574042919683
3399,166B,166B,Queclink GV55W,868574042836911
3400,16AK,16AK,Queclink GV55W,868574042892567
3401,16AU,16AU,Queclink GV55W,868574042878590
3402,16B0,16B0,Queclink GV55W,868574042921614
3403,16BA,16BA,Queclink GV55W,868574042867999
3404,16BL,16BL,Queclink GV55W,868574042838842
3405,16BQ,16BQ,Queclink GV55W,868574042832720
3406,16BW,16BW,Queclink GV55W,868574042784152
3407,16C6,16C6,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102773608
3408,16CX,16CX,Queclink GV55W,868574042841119
3409,16D8,16D8,Queclink GV55W,
3410,16DD,16DD,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101530741
3411,16DO,16DO,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101539981
3412,16DY,16DY,Queclink GV55W,
3413,16E4,16E4,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101523688
3414,16E9,16E9,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534841
3415,16EK,16EK,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102533033
3416,16FA,16FA,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102406461
3417,16FL,16FL,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102424464
3418,16FQ,16FQ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556103413857
3419,16G1,16G1,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101563122
3420,16G6,16G6,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101568568
3421,16GC,16GC,CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000,354514101552786
3422,16GM,16GM,Queclink GV55W,868574042858899
3423,16HD,16HD,Queclink GV55W,868574042833066
3424,16HO,16HO,Queclink GV55W,868574042869235
3425,16HT,16HT,Queclink GV55W,868574042834544
3426,16I4,16I4,Queclink GV55W,868574042867163
3427,16IE,16IE,Queclink GV55W,868574042869029
3428,16IP,16IP,Queclink GV55W,868574042874854
3429,16J0,16J0,Queclink GV55W,868574042929237
3430,16JV,16JV,Queclink GV55W,868574042874722
3431,16KB,16KB,Queclink GV55W,868574042857834
3432,16KH,16KH,Queclink GV55W,868574042914957
3433,6B301AE2,16ZE,VidFleet 4K,6B301AE2
3434,16ZF,16ZF,VidFleet 4K,
3435,6B301GQ5,16ZG,VidFleet 4K,6B301GQ5
3436,6B301BOD,16ZI,VidFleet 4K,6B301BOD
3437,6B301AMB,16ZJ,VidFleet 4K,6B301AMB
3438,6B301GPZ,16ZL,VidFleet 4K,6B301GPZ
3439,6B301AGW,16ZM,VidFleet 4K,6B301AGW
3440,6B301GPJ,16ZN,VidFleet 4K,6B301GPJ
3441,6B301GK1,16ZO,VidFleet 4K,6B301GK1
3442,6B301GK3,16ZP,VidFleet 4K,6B301GK3
3443,6B301GEV,16ZQ,VidFleet 4K,6B301GEV
3444,6B301GRN,16ZS,VidFleet 4K,6B301GRN
3445,6B301GPH,16ZT,VidFleet 4K,6B301GPH
3446,6B301AJG,16ZU,VidFleet 4K,6B301AJG
3447,16ZV,16ZV,VidFleet 4K,
3448,6B301ATG,16ZX,VidFleet 4K,6B301ATG
3449,16ZY,16ZY,VidFleet 4K,
3450,16ZZ,16ZZ,VidFleet 4K,
3451,6B301GEU,1708,VidFleet 4K,6B301GEU
3452,6B301GN7,171Y,VidFleet 4K,6B301GN7
3453,171Z,171Z,VidFleet 4K,
3454,1727,1727,VidFleet 4K,
3455,6B301GSG,1729,VidFleet 4K,6B301GSG
3456,6B301GNN,173Y,VidFleet 4K,6B301GNN
3457,6B301GKU,173Z,VidFleet 4K,6B301GKU
3458,174K,174K,VidFleet 4K,
3459,6B301GMX,174L,VidFleet 4K,6B301GMX
3460,174M,174M,VidFleet 4K,
3461,174N,174N,VidFleet 4K,
3462,6B301GQB,174O,VidFleet 4K,6B301GQB
3463,174Q,174Q,VidFleet 4K,
3464,174R,174R,VidFleet 4K,
3465,6B301GL1,174S,VidFleet 4K,6B301GL1
3466,6B301GEZ,174T,VidFleet 4K,6B301GEZ
3467,174U,174U,VidFleet 4K,
3468,174V,174V,VidFleet 4K,
3469,6B301GRL,174W,VidFleet 4K,6B301GRL
3470,PLO-893,174X,VidFleet 4K,6B301GQW
3471,6B301GRH,174Y,VidFleet 4K,6B301GRH
3472,175U,175U,VidFleet 4K,
3473,6B301A7H,175V,VidFleet 4K,6B301A7H
3474,175W,175W,VidFleet 4K,
3475,175X,175X,VidFleet 4K,
3476,17BF,17BF,Queclink GV55W,868574042837794
3477,17BI,17BI,Queclink GV55W,868574042874763
3478,17BK,17BK,Queclink GV55W,868574042878939
3479,17BM,17BM,Queclink GV55W,868574042891734
3480,17BN,17BN,Queclink GV55W,868574042847694
3481,17BO,17BO,Queclink GV55W,868574042863873
3482,17BV,17BV,Queclink GV55W,868574042914908
3483,17BX,17BX,Queclink GV55W,868574042845086
3484,17BY,17BY,Queclink GV55W,868574042913744
3485,17C0,17C0,Queclink GV55W,868574042914445
3486,17C2,17C2,Queclink GV55W,868574042917778
3487,17C3,17C3,Queclink GV55W,868574042864541
3488,17C4,17C4,Queclink GV55W,868574042881172
3489,17C6,17C6,Queclink GV55W,868574042863865
3490,17CB,17CB,Queclink GV55W,868574042860077
3491,17CD,17CD,Queclink GV55W,868574042893573
3492,17CE,17CE,Queclink GV55W,868574042890389
3493,17CG,17CG,Queclink GV55W,
3494,17CI,17CI,Queclink GV55W,868574042869813
3495,17CJ,17CJ,Queclink GV55W,868574042872726
3496,17CK,17CK,Queclink GV55W,868574042863923
3497,17CM,17CM,Queclink GV55W,868574042859913
3498,17CR,17CR,Queclink GV55W,868574042923305
3499,17CW,17CW,Queclink GV55W,868574042918578
3500,17CY,17CY,Queclink GV55W,868574042870845
3501,17CZ,17CZ,Queclink GV55W,868574042839923
3502,17D0,17D0,Queclink GV55W,868574042875091
3503,17D2,17D2,Queclink GV55W,868574042931472
3504,17D7,17D7,Queclink GV55W,868574042929070
3505,17D9,17D9,Queclink GV55W,868574042870274
3506,17DA,17DA,Queclink GV55W,868574042928882
3507,17DC,17DC,Queclink GV55W,868574042856083
3508,17DE,17DE,Queclink GV55W,868574042833199
3509,17DF,17DF,Queclink GV55W,868574042854674
3510,17DG,17DG,Queclink GV55W,868574042838420
3511,17DI,17DI,Queclink GV55W,
3512,17DN,17DN,Queclink GV55W,
3513,17DP,17DP,Queclink GV55W,
3514,17DQ,17DQ,Queclink GV55W,
3515,17DS,17DS,Queclink GV55W,
3516,17DU,17DU,Queclink GV55W,
3517,17DV,17DV,Queclink GV55W,
3518,17DW,17DW,Queclink GV55W,
3519,17DY,17DY,Queclink GV55W,
3520,17E3,17E3,Queclink GV55W,
3521,17E4,17E4,Queclink GV55W,
3522,17E5,17E5,Queclink GV55W,
